customer_id,industry,company_size,lead_source,inquiry_type
A02887,その他,小規模,展示会,サンプル依頼
A02888,食品,中規模,営業開拓,資料請求
A02889,日用品,小規模,紹介,資料請求
A02890,化粧品,小規模,展示会,情報収集
A02891,化粧品,小規模,Web問い合わせ,資料請求
A02892,食品,小規模,展示会,サンプル依頼
A02893,食品,中規模,営業開拓,情報収集
A02894,日用品,大規模,紹介,情報収集
A02895,研究開発,小規模,Web問い合わせ,資料請求
A02896,研究開発,小規模,展示会,情報収集
A02897,化粧品,大規模,Web問い合わせ,資料請求
A02898,研究開発,小規模,Web問い合わせ,サンプル依頼
A02899,化粧品,小規模,展示会,資料請求
A02900,研究開発,中規模,営業開拓,資料請求
A02901,日用品,大規模,展示会,資料請求
A02902,研究開発,小規模,展示会,資料請求
A02903,その他,小規模,紹介,資料請求
A02904,化粧品,小規模,営業開拓,見積依頼
A02905,研究開発,大規模,営業開拓,情報収集
A02906,その他,小規模,展示会,サンプル依頼
A02907,化粧品,大規模,Web問い合わせ,資料請求
A02908,日用品,小規模,展示会,情報収集
A02909,日用品,小規模,展示会,サンプル依頼
A02910,研究開発,小規模,営業開拓,見積依頼
A02911,化粧品,中規模,展示会,情報収集
A02912,化粧品,中規模,展示会,資料請求
A02913,食品,大規模,Web問い合わせ,見積依頼
A02914,食品,小規模,Web問い合わせ,情報収集
A02915,食品,大規模,展示会,情報収集
A02916,研究開発,小規模,展示会,情報収集
A02917,化粧品,小規模,展示会,サンプル依頼
A02918,研究開発,中規模,紹介,情報収集
A02919,その他,小規模,展示会,資料請求
A02920,日用品,小規模,営業開拓,見積依頼
A02921,食品,中規模,Web問い合わせ,見積依頼
A02922,化粧品,小規模,展示会,サンプル依頼
A02923,食品,大規模,Web問い合わせ,見積依頼
A02924,食品,小規模,Web問い合わせ,サンプル依頼
A02925,日用品,中規模,Web問い合わせ,資料請求
A02926,研究開発,大規模,展示会,サンプル依頼
A02927,化粧品,小規模,Web問い合わせ,サンプル依頼
A02928,研究開発,小規模,Web問い合わせ,情報収集
A02929,食品,中規模,Web問い合わせ,資料請求
A02930,研究開発,小規模,営業開拓,見積依頼
A02931,その他,小規模,Web問い合わせ,資料請求
A02932,その他,小規模,Web問い合わせ,資料請求
A02933,化粧品,小規模,営業開拓,見積依頼
A02934,化粧品,中規模,Web問い合わせ,サンプル依頼
A02935,化粧品,大規模,紹介,サンプル依頼
A02936,日用品,中規模,営業開拓,サンプル依頼
A02937,研究開発,小規模,Web問い合わせ,資料請求
A02938,食品,小規模,紹介,資料請求
A02939,化粧品,小規模,Web問い合わせ,サンプル依頼
A02940,その他,小規模,展示会,資料請求
A02941,研究開発,小規模,Web問い合わせ,情報収集
A02942,食品,中規模,営業開拓,情報収集
A02943,化粧品,小規模,営業開拓,見積依頼
A02944,食品,小規模,展示会,見積依頼
A02945,その他,中規模,営業開拓,見積依頼
A02946,研究開発,中規模,展示会,情報収集
A02947,化粧品,小規模,営業開拓,見積依頼
A02948,その他,小規模,営業開拓,情報収集
A02949,研究開発,大規模,展示会,資料請求
A02950,食品,小規模,展示会,資料請求
A02951,食品,小規模,紹介,サンプル依頼
A02952,その他,中規模,Web問い合わせ,見積依頼
A02953,化粧品,中規模,展示会,情報収集
A02954,研究開発,大規模,Web問い合わせ,サンプル依頼
A02955,研究開発,中規模,Web問い合わせ,資料請求
A02956,研究開発,大規模,紹介,見積依頼
A02957,日用品,大規模,営業開拓,サンプル依頼
A02958,化粧品,小規模,展示会,情報収集
A02959,日用品,中規模,営業開拓,資料請求
A02960,化粧品,大規模,紹介,情報収集
A02961,日用品,大規模,展示会,資料請求
A02962,食品,中規模,Web問い合わせ,サンプル依頼
A02963,日用品,小規模,Web問い合わせ,情報収集
A02964,その他,大規模,Web問い合わせ,サンプル依頼
A02965,化粧品,小規模,Web問い合わせ,見積依頼
A02966,その他,中規模,Web問い合わせ,サンプル依頼
A02967,研究開発,中規模,展示会,情報収集
A02968,その他,中規模,営業開拓,見積依頼
A02969,研究開発,中規模,紹介,資料請求
A02970,食品,小規模,展示会,資料請求
A02971,食品,中規模,Web問い合わせ,見積依頼
A02972,食品,中規模,展示会,資料請求
A02973,その他,小規模,展示会,情報収集
A02974,その他,大規模,営業開拓,情報収集
A02975,食品,中規模,紹介,情報収集
A02976,日用品,小規模,Web問い合わせ,情報収集
A02977,食品,中規模,営業開拓,見積依頼
A02978,食品,小規模,Web問い合わせ,サンプル依頼
A02979,日用品,大規模,営業開拓,資料請求
A02980,その他,中規模,展示会,資料請求
A02981,化粧品,中規模,展示会,情報収集
A02982,食品,小規模,展示会,情報収集
A02983,その他,中規模,展示会,サンプル依頼
A02984,化粧品,中規模,Web問い合わせ,資料請求
A02985,日用品,中規模,Web問い合わせ,サンプル依頼
A02986,日用品,中規模,Web問い合わせ,資料請求
A02987,研究開発,小規模,Web問い合わせ,情報収集
A02988,化粧品,小規模,Web問い合わせ,情報収集
A02989,その他,小規模,Web問い合わせ,見積依頼
A02990,化粧品,大規模,展示会,資料請求
A02991,その他,小規模,Web問い合わせ,サンプル依頼
A02992,その他,中規模,紹介,資料請求
A02993,研究開発,小規模,営業開拓,サンプル依頼
A02994,化粧品,大規模,Web問い合わせ,サンプル依頼
A02995,食品,小規模,展示会,資料請求
A02996,その他,中規模,Web問い合わせ,資料請求
A02997,日用品,中規模,Web問い合わせ,情報収集
A02998,食品,中規模,営業開拓,見積依頼
A02999,化粧品,小規模,展示会,情報収集
A03000,日用品,中規模,紹介,資料請求
